Rank	Time	Wind	Name	Country	Birthdate	City	Date
307	9.93	-0.1	Richard Thompson	TTO	07.06.85	Auburn	18.05.2008
307	9.93	+0.3	Richard Thompson	TTO	07.06.85	Beijing	16.08.2008
307	9.93	0.0	Churandy Martina	AHO	03.07.84	Beijing	16.08.2008
307	9.93	+1.1	Ivory Williams	USA	02.05.85	R&eacute;thymno	20.07.2009
307	9.93	-0.2	Tyson Gay	USA	09.08.82	Berlin	16.08.2009
307	9.93	+0.9	Daniel Bailey	ANT	09.09.86	Berlin	16.08.2009
307	9.93	+0.9	Richard Thompson	TTO	07.06.85	Berlin	16.08.2009
307	9.93	+0.6	Asafa Powell	JAM	23.11.82	Roma	26.05.2011
307	9.93	+1.0	Keston Bledman	TTO	08.03.88	Clermont	04.06.2011
307	9.93	+0.4	Nesta Carter	JAM	10.11.85	Birmingham	10.07.2011
307	9.93	+0.3	Justin Gatlin	USA	10.02.82	Daegu	16.05.2012
307	9.93	+1.3	Nickel Ashmeade	JAM	07.04.90	Eugene	02.06.2012
307	9.93	+0.7	Keston Bledman	TTO	08.03.88	New York City	09.06.2012
307	9.93	+1.8	Ryan Bailey	USA	13.04.89	Eugene	24.06.2012
307	9.93	+0.7	Ryan Bailey	USA	13.04.89	Stockholm	17.08.2012
307	9.93	+0.4	Kemar Bailey-Cole	JAM	10.01.92	Moskva	11.08.2013
307	9.93	+0.1	Mike Rodgers	USA	24.04.85	Moskva	11.08.2013
307	9.93	+1.8	Kemarley Brown	JAM	20.07.92	Walnut	17.05.2014
307	9.93	+0.1	Tyson Gay	USA	09.08.82	Lausanne	03.07.2014
307	9.93	+0.6	Mike Rodgers	USA	24.04.85	Bruxelles	05.09.2014
307	9.93	+0.4	Femi Ogunode	QAT	31.01.91	Incheon	28.09.2014
307	9.93	+1.8	Ryan Bailey	USA	13.04.89	Kingston	09.05.2015
307	9.93	+1.7	Clayton Vaughn	USA	15.05.92	Mobile	10.05.2015
307	9.93	+2.0	Marvin Bracy	USA	15.12.93	Birmingham	07.06.2015
307	9.93	+1.4	Femi Ogunode	QAT	31.01.91	Rieti	13.09.2015
307	9.93	+1.9	Kim Collins	SKN	05.04.76	Bottrop	29.05.2016
307	9.93	+1.0	Justin Gatlin	USA	10.02.82	Roma	02.06.2016
307	9.93	+0.2	Yohan Blake	JAM	26.12.89	Rio de Janeiro	14.08.2016
307	9.93	+2.0	Akani Simbine	RSA	21.09.93	Pretoria	04.03.2017
307	9.93	+0.4	Yohan Blake	JAM	26.12.89	Kingston	20.05.2017
307	9.93	+0.8	Cameron Burrell	USA	11.09.94	Eugene	07.06.2017
307	9.93	+1.6	Christopher Belcher	USA	29.01.94	Eugene	07.06.2017
307	9.93	+0.2	Christian Coleman	USA	06.03.96	Sacramento	22.06.2017
364	9.94	+0.8	Leroy Burrell	USA	21.02.67	Houston	16.06.1989
364	9.94	+1.1	Leroy Burrell	USA	21.02.67	Tokyo	25.08.1991
364	9.94	+0.3	Andre Cason	USA	20.01.69	Stuttgart	15.08.1993
364	9.94	+0.2	Davidson Ezinwa	NGR	22.11.71	Linz	04.07.1994
364	9.94	+1.9	Dennis Mitchell	USA	20.02.66	Oslo	22.07.1994
364	9.94	+0.5	Dennis Mitchell	USA	20.02.66	Durham	13.08.1994
364	9.94	-0.4	Ato Boldon	TTO	30.12.73	Lausanne	03.07.1996
364	9.94	-0.5	Frank Fredericks	NAM	02.10.67	Atlanta	27.07.1996
364	9.94	+0.5	Donovan Bailey	CAN	16.12.67	N&uuml;rnberg	13.06.1997
364	9.94	+0.2	Tim Montgomery	USA	28.01.75	Ath&iacute;nai	03.08.1997
364	9.94	+0.2	Tim Montgomery	USA	28.01.75	Bruxelles	22.08.1997
364	9.94	+1.9	Jon Drummond	USA	09.09.68	New Orleans	19.06.1998
364	9.94	+0.1	Seun Ogunkoya	NGR	28.12.77	Dakar	19.08.1998
364	9.94	-0.3	Maurice Greene	USA	23.07.74	Bruxelles	28.08.1998
364	9.94	+1.3	Frank Fredericks	NAM	02.10.67	Sydney	20.02.1999
364	9.94	-1.0	Maurice Greene	USA	23.07.74	Z&uuml;rich	11.08.2000
364	9.94	-0.2	Bernard Williams	USA	19.01.78	Edmonton	05.08.2001
364	9.94	-0.2	Frank Fredericks	NAM	02.10.67	Windhoek	13.04.2002
364	9.94	+1.8	Shawn Crawford	USA	14.01.78	Suita	11.05.2002
364	9.94	+1.4	Maurice Greene	USA	23.07.74	Carson	01.06.2003
364	9.94	-0.5	Maurice Greene	USA	23.07.74	Z&uuml;rich	06.08.2004
364	9.94	+0.6	Asafa Powell	JAM	23.11.82	Ath&iacute;nai	22.08.2004
364	9.94	+1.0	Leonard Scott	USA	19.01.80	London	22.07.2005
364	9.94	+0.9	Asafa Powell	JAM	23.11.82	Oslo	15.06.2007
364	9.94	+1.6	Ivory Williams	USA	02.05.85	Eugene	28.06.2008
364	9.94	-0.5	Asafa Powell	JAM	23.11.82	London	25.07.2008
364	9.94	+0.3	Churandy Martina	AHO	03.07.84	Beijing	16.08.2008
364	9.94	+1.7	Mike Rodgers	USA	24.04.85	Eugene	07.06.2009
364	9.94	+0.6	Darvis Patton	USA	04.12.77	Zagreb	31.08.2009
364	9.94	-0.6	Tyson Gay	USA	09.08.82	Daegu	25.09.2009
364	9.94	-1.7	Tyson Gay	USA	09.08.82	Gateshead	10.07.2010
364	9.94	+1.3	Darvis Patton	USA	04.12.77	Eugene	04.06.2011
364	9.94	+1.3	Michael Frater	JAM	06.10.82	Eugene	04.06.2011
364	9.94	+1.3	Walter Dix	USA	31.01.86	Eugene	24.06.2011
364	9.94	+1.8	Mike Rodgers	USA	24.04.85	Eugene	24.06.2012
364	9.94	+1.1	Michael Frater	JAM	06.10.82	Kingston	29.06.2012
364	9.94	+0.7	Asafa Powell	JAM	23.11.82	London	05.08.2012
364	9.94	+1.5	Churandy Martina	AHO	03.07.84	London	05.08.2012
364	9.94	+0.8	Justin Gatlin	USA	10.02.82	Roma	06.06.2013
364	9.94	-1.2	Usain Bolt	JAM	21.08.86	Kingston	21.06.2013
364	9.94	-0.4	Justin Gatlin	USA	10.02.82	Monaco	19.07.2013
364	9.94	-0.2	Justin Gatlin	USA	10.02.82	Moskva	11.08.2013
364	9.94	-0.3	Nickel Ashmeade	JAM	07.04.90	Z&uuml;rich	29.08.2013
364	9.94	+0.6	Nesta Carter	JAM	10.11.85	Bruxelles	06.09.2013
364	9.94	+0.6	Justin Gatlin	USA	10.02.82	Bruxelles	06.09.2013
364	9.94	+1.7	Diondre Batson	USA	13.07.92	Eugene	25.06.2015
364	9.94	+1.4	Andrew Fisher	JAM	15.12.91	Madrid	11.07.2015
364	9.94	-0.5	Mike Rodgers	USA	24.04.85	Beijing	23.08.2015
364	9.94	0.0	Justin Gatlin	USA	10.02.82	Shanghai	14.05.2016
364	9.94	-0.1	Justin Gatlin	USA	10.02.82	Beijing	18.05.2016
364	9.94	+1.0	Ameer Webb	USA	21.12.89	Roma	02.06.2016
364	9.94	+1.8	Marvin Bracy	USA	15.12.93	Montverde	11.06.2016
364	9.94	+1.0	Nickel Ashmeade	JAM	07.04.90	Kingston	11.06.2016
364	9.94	+1.0	Yohan Blake	JAM	26.12.89	Kingston	11.06.2016
364	9.94	+1.7	Jimmy Vicaut	FRA	27.02.92	Angers	25.06.2016
364	9.94	+1.2	Trayvon Bromell	USA	10.07.95	Eugene	02.07.2016
364	9.94	0.0	Justin Gatlin	USA	10.02.82	Rio de Janeiro	14.08.2016
364	9.94	+0.2	Akani Simbine	RSA	21.09.93	Rio de Janeiro	14.08.2016
364	9.94	+0.4	Asafa Powell	JAM	23.11.82	Z&uuml;rich	01.09.2016
364	9.94	+0.2	Akani Simbine	RSA	21.09.93	Potchefstroom	21.04.2017
364	9.94	+0.9	Wayde van Niekerk	RSA	15.07.92	Velenje	20.06.2017
364	9.94	-0.8	Christian Coleman	USA	06.03.96	London	05.08.2017
426	9.95	+0.3	Jim Hines	USA	10.09.46	Ciudad de M&eacute;xico	14.10.1968
426	9.95	+1.2	Frank Fredericks	NAM	02.10.67	Tokyo	25.08.1991
426	9.95	+1.9	Olapade Adeniken	NGR	19.08.69	El Paso	16.04.1994
426	9.95	+1.3	Michael Marsh	USA	04.08.67	Walnut	21.04.1996
426	9.95	+1.1	Frank Fredericks	NAM	02.10.67	Saint-Denis	03.06.1996
426	9.95	-0.3	Ato Boldon	TTO	30.12.73	Atlanta	26.07.1996
426	9.95	+1.5	Donovan Bailey	CAN	16.12.67	Milano	07.09.1996
426	9.95	+0.7	Frank Fredericks	NAM	02.10.67	Villeneuve d'Ascq	29.06.1997
426	9.95	+0.6	Ato Boldon	TTO	30.12.73	Stockholm	07.07.1997
426	9.95	+0.2	Frank Fredericks	NAM	02.10.67	Ath&iacute;nai	03.08.1997
426	9.95	+0.2	Frank Fredericks	NAM	02.10.67	Oslo	09.07.1998
426	9.95	+0.8	Vincent Henderson	USA	20.10.72	Leverkusen	09.08.1998
426	9.95	-0.2	Bruny Surin	CAN	12.07.67	Sevilla	21.08.1999
426	9.95	+1.0	Ato Boldon	TTO	30.12.73	Lausanne	05.07.2000
426	9.95	+1.8	Joshua J. Johnson	USA	10.05.76	Walnut	21.04.2002
426	9.95	+0.6	Deji Aliu	NGR	22.11.75	Abuja	12.10.2003
426	9.95	+1.8	John Capel	USA	27.11.78	Eugene	19.06.2004
426	9.95	+0.2	Asafa Powell	JAM	23.11.82	Ath&iacute;nai	22.08.2004
426	9.95	-0.6	Asafa Powell	JAM	23.11.82	Kingston	06.05.2006
426	9.95	+0.3	Derrick Atkins	BAH	05.01.84	Ath&iacute;nai	02.07.2007
426	9.95	+1.6	Rodney Martin	USA	22.12.82	Eugene	28.06.2008
426	9.95	-0.1	Walter Dix	USA	31.01.86	Beijing	16.08.2008
426	9.95	0.0	Asafa Powell	JAM	23.11.82	Beijing	16.08.2008
426	9.95	-0.4	Asafa Powell	JAM	23.11.82	Berlin	15.08.2009
426	9.95	-0.2	Asafa Powell	JAM	23.11.82	Berlin	16.08.2009
426	9.95	0.0	Darvis Patton	USA	04.12.77	Z&uuml;rich	28.08.2009
426	9.95	+0.8	Ivory Williams	USA	02.05.85	Lawrence	17.04.2010
426	9.95	-0.3	Yohan Blake	JAM	26.12.89	Saint-Denis	16.07.2010
426	9.95	-0.8	Trell Kimmons	USA	13.07.85	Z&uuml;rich	19.08.2010
426	9.95	+1.1	Ryan Bailey	USA	13.04.89	Rieti	29.08.2010
426	9.95	+0.9	Mario Forsythe	JAM	30.10.85	Rieti	29.08.2010
426	9.95	+0.3	Asafa Powell	JAM	23.11.82	Shanghai	15.05.2011
426	9.95	+0.9	Yohan Blake	JAM	26.12.89	Montreuil-sous-Bois	07.06.2011
426	9.95	+1.0	Christophe Lemaitre	FRA	11.06.90	Stockholm	18.06.2011
426	9.95	+1.3	Mike Rodgers	USA	24.04.85	Eugene	23.06.2011
426	9.95	+1.3	Justin Gatlin	USA	10.02.82	Eugene	24.06.2011
426	9.95	+1.0	Christophe Lemaitre	FRA	11.06.90	Lausanne	30.06.2011
426	9.95	+1.0	Asafa Powell	JAM	23.11.82	Birmingham	10.07.2011
426	9.95	-1.6	Yohan Blake	JAM	26.12.89	London	05.08.2011
426	9.95	-0.4	Yohan Blake	JAM	26.12.89	Daegu	28.08.2011
426	9.95	0.0	Asafa Powell	JAM	23.11.82	Z&uuml;rich	08.09.2011
426	9.95	+1.5	Nesta Carter	JAM	10.11.85	Kingston	29.06.2012
426	9.95	+1.8	Kemar Hyman	CAY	11.10.89	Madrid	08.07.2012
426	9.95	-0.1	Nesta Carter	JAM	10.11.85	Lausanne	23.08.2012
426	9.95	+1.4	Nesta Carter	JAM	10.11.85	Z&uuml;rich	30.08.2012
426	9.95	+0.8	Usain Bolt	JAM	21.08.86	Roma	06.06.2013
426	9.95	+0.9	Jimmy Vicaut	FRA	27.02.92	Paris	13.07.2013
426	9.95	+0.3	Jimmy Vicaut	FRA	27.02.92	Paris	13.07.2013
426	9.95	-0.3	Nesta Carter	JAM	10.11.85	Moskva	11.08.2013
426	9.95	+1.7	Jimmy Vicaut	FRA	27.02.92	Aix-les-Bains	18.05.2014
426	9.95	+1.4	Richard Thompson	TTO	07.06.85	Hengelo	08.06.2014
426	9.95	+0.6	Asafa Powell	JAM	23.11.82	Bruxelles	05.09.2014
426	9.95	+0.2	Marvin Bracy	USA	15.12.93	Beijing	20.05.2015
426	9.95	+1.5	Andre De Grasse	CAN	10.11.94	Edmonton	03.07.2015
426	9.95	-0.1	Asafa Powell	JAM	23.11.82	Beijing	22.08.2015
426	9.95	+1.4	Yohan Blake	JAM	26.12.89	Kingston	16.04.2016
426	9.95	+0.4	Yohan Blake	JAM	26.12.89	Kingston	01.07.2016
426	9.95	+0.7	Yohan Blake	JAM	26.12.89	Kingston	01.07.2016
426	9.95	+1.7	Christian Coleman	USA	06.03.96	Eugene	03.07.2016
426	9.95	+0.2	Jimmy Vicaut	FRA	27.02.92	Rio de Janeiro	14.08.2016
426	9.95	+1.2	Thando Roto	RSA	26.09.95	Pretoria	18.03.2017
426	9.95	-0.7	Akani Simbine	RSA	21.09.93	Potchefstroom	21.04.2017
426	9.95	-0.7	Justin Gatlin	USA	10.02.82	Sacramento	23.06.2017
426	9.95	+0.7	Usain Bolt	JAM	21.08.86	Monaco	21.07.2017
426	9.95	-0.8	Usain Bolt	JAM	21.08.86	London	05.08.2017
491	9.96	+0.1	Mel Lattany	USA	10.08.59	Athens	05.05.1984
491	9.96	+0.4	Carl Lewis	USA	01.07.61	Indianapolis	15.07.1988
491	9.96	+1.9	Carl Lewis	USA	01.07.61	Indianapolis	15.07.1988
491	9.96	+0.7	Leroy Burrell	USA	21.02.67	Villeneuve d'Ascq	29.06.1990
491	9.96	+1.2	Leroy Burrell	USA	21.02.67	Sestriere	08.08.1990
491	9.96	0.0	Leroy Burrell	USA	21.02.67	Lausanne	10.07.1991
491	9.96	+1.2	Raymond Stewart	JAM	18.03.65	Tokyo	25.08.1991
491	9.96	-0.6	Davidson Ezinwa	NGR	22.11.71	Walnut	18.04.1992
491	9.96	+0.5	Linford Christie	GBR	02.04.60	Barcelona	01.08.1992
491	9.96	-0.1	Andre Cason	USA	20.01.69	Stuttgart	14.08.1993
491	9.96	+1.5	Maurice Greene	USA	23.07.74	Indianapolis	12.06.1997
491	9.96	+1.6	Tim Montgomery	USA	28.01.75	Indianapolis	12.06.1997
491	9.96	+0.8	Kareem Streete-Thompson	USA	30.03.73	Indianapolis	12.06.1997
491	9.96	+0.4	Frank Fredericks	NAM	02.10.67	Johannesburg	27.03.1998
491	9.96	+0.6	Maurice Greene	USA	23.07.74	New Orleans	19.06.1998
491	9.96	+0.2	Maurice Greene	USA	23.07.74	Oslo	09.07.1998
491	9.96	-1.0	Maurice Greene	USA	23.07.74	Uniondale	21.07.1998
491	9.96	+0.3	Ato Boldon	TTO	30.12.73	Stockholm	05.08.1998
491	9.96	+0.7	Donovan Bailey	CAN	16.12.67	Monaco	08.08.1998
491	9.96	-0.6	Seun Ogunkoya	NGR	28.12.77	Z&uuml;rich	12.08.1998
491	9.96	0.0	Ato Boldon	TTO	30.12.73	Kuala Lumpur	17.09.1998
491	9.96	-0.1	Frank Fredericks	NAM	02.10.67	Kuala Lumpur	17.09.1998
491	9.96	+0.6	Obadele Thompson	BAR	30.03.76	Stockholm	30.07.1999
491	9.96	-0.7	Maurice Greene	USA	23.07.74	Sevilla	22.08.1999
491	9.96	-0.3	Bruny Surin	CAN	12.07.67	Sevilla	22.08.1999
491	9.96	-0.2	Jon Drummond	USA	09.09.68	Berlin	01.09.2000
491	9.96	-0.1	Maurice Greene	USA	23.07.74	Osaka	12.05.2001
491	9.96	+0.3	Bernard Williams	USA	19.01.78	Eugene	21.06.2001
491	9.96	-0.4	Maurice Greene	USA	23.07.74	Saint-Denis	06.07.2001
491	9.96	+0.8	Justin Gatlin	USA	10.02.82	Sacramento	11.07.2004
491	9.96	+0.2	Justin Gatlin	USA	10.02.82	Ath&iacute;nai	21.08.2004
491	9.96	+1.0	Marc Burns	TTO	07.01.83	Port of Spain	25.06.2005
491	9.96	+0.6	Justin Gatlin	USA	10.02.82	Roma	08.07.2005
491	9.96	+1.6	Asafa Powell	JAM	23.11.82	Oslo	02.06.2006
491	9.96	-0.5	Tyson Gay	USA	09.08.82	Berlin	03.09.2006
491	9.96	-0.5	Asafa Powell	JAM	23.11.82	Osaka	26.08.2007
491	9.96	0.0	Wallace Spearmon	USA	24.12.84	Shanghai	28.09.2007
491	9.96	+1.2	Travis Padgett	USA	13.12.86	Clemson	10.05.2008
491	9.96	+0.4	Asafa Powell	JAM	23.11.82	Port of Spain	21.06.2008
491	9.96	+1.7	Walter Dix	USA	31.01.86	Eugene	28.06.2008
491	9.96	-0.1	Tyson Gay	USA	09.08.82	Roma	10.07.2009
491	9.96	+0.4	Daniel Bailey	ANT	09.09.86	Roma	10.07.2009
491	9.96	+0.2	Daniel Bailey	ANT	09.09.86	Berlin	16.08.2009
491	9.96	+0.5	Yohan Blake	JAM	26.12.89	Lausanne	08.07.2010
491	9.96	-1.6	Tyson Gay	USA	09.08.82	Gateshead	10.07.2010
491	9.96	-1.7	Asafa Powell	JAM	23.11.82	Gateshead	10.07.2010
491	9.96	+0.1	Nesta Carter	JAM	10.11.85	Berlin	22.08.2010
491	9.96	+1.1	Mike Rodgers	USA	24.04.85	Oxford MS	23.04.2011
491	9.96	+1.1	Nickel Ashmeade	JAM	07.04.90	Clermont	04.06.2011
491	9.96	+0.9	Christophe Lemaitre	FRA	11.06.90	Montreuil-sous-Bois	07.06.2011
491	9.96	+1.4	Harry Adams	USA	27.11.89	Des Moines	06.06.2012
491	9.96	+1.4	Richard Thompson	TTO	07.06.85	Port of Spain	23.06.2012
491	9.96	+1.8	Darvis Patton	USA	04.12.77	Eugene	24.06.2012
491	9.96	+1.5	Yohan Blake	JAM	26.12.89	Kingston	29.06.2012
491	9.96	+1.0	Ryan Bailey	USA	13.04.89	London	05.08.2012
491	9.96	+0.3	Nesta Carter	JAM	10.11.85	Bruxelles	07.09.2012
491	9.96	+0.1	Mike Rodgers	USA	24.04.85	Beijing	21.05.2013
491	9.96	+1.5	Kemar Bailey-Cole	JAM	10.01.92	Kingston	08.06.2013
491	9.96	+2.0	Mike Rodgers	USA	24.04.85	Lausanne	04.07.2013
491	9.96	-0.4	Dentarius Locke	USA	12.12.89	Monaco	19.07.2013
491	9.96	-0.3	Justin Gatlin	USA	10.02.82	Z&uuml;rich	29.08.2013
491	9.96	+1.4	Chijindu Ujah	GBR	05.03.94	Hengelo	08.06.2014
491	9.96	+1.0	Kim Collins	SKN	05.04.76	London	20.07.2014
491	9.96	+2.0	Nesta Carter	JAM	10.11.85	Stockholm	21.08.2014
491	9.96	-0.3	Kemar Bailey-Cole	JAM	10.01.92	Z&uuml;rich	28.08.2014
491	9.96	+0.6	Kemar Bailey-Cole	JAM	10.01.92	Bruxelles	05.09.2014
491	9.96	+0.9	Mike Rodgers	USA	24.04.85	Ad-Dawhah	15.05.2015
491	9.96	+1.3	Quentin Butler	USA	18.09.92	Eugene	25.06.2015
491	9.96	0.0	Trayvon Bromell	USA	10.07.95	Eugene	26.06.2015
491	9.96	-0.8	Chijindu Ujah	GBR	05.03.94	London	24.07.2015
491	9.96	-0.2	Usain Bolt	JAM	21.08.86	Beijing	22.08.2015
491	9.96	-0.4	Usain Bolt	JAM	21.08.86	Beijing	23.08.2015
491	9.96	-0.4	Tyson Gay	USA	09.08.82	Beijing	23.08.2015
491	9.96	-0.4	Andre De Grasse	CAN	10.11.94	Beijing	23.08.2015
491	9.96	+0.3	Asafa Powell	JAM	23.11.82	Zagreb	08.09.2015
491	9.96	+0.4	Akani Simbine	RSA	21.09.93	Pretoria	08.03.2016
491	9.96	+1.6	Senoj-Jay Givans	JAM	30.12.93	Eugene	08.06.2016
491	9.96	+2.0	Aaron Brown	CAN	27.05.92	Montverde	11.06.2016
491	9.96	+0.7	Nickel Ashmeade	JAM	07.04.90	Kingston	01.07.2016
491	9.96	+0.3	Jimmy Vicaut	FRA	27.02.92	London	22.07.2016
491	9.96	+2.0	Joel Fearon	GBR	11.10.88	Bedford	30.07.2016
491	9.96	+0.2	Ben Youssef Meit&eacute;	CIV	11.11.86	Rio de Janeiro	14.08.2016
491	9.96	+0.5	Asafa Powell	JAM	23.11.82	Lausanne	25.08.2016
491	9.96	-0.1	Ben Youssef Meit&eacute;	CIV	11.11.86	Saint-Denis	27.08.2016
491	9.96	+1.7	Christian Coleman	USA	06.03.96	Lexington	25.05.2017
491	9.96	+0.2	Justin Gatlin	USA	10.02.82	Lausanne	06.07.2017
577	9.97	+1.5	Carl Lewis	USA	01.07.61	Modesto	14.05.1983
577	9.97	+1.6	Calvin Smith	USA	08.01.61	Z&uuml;rich	24.08.1983
577	9.97	+1.1	Calvin Smith	USA	08.01.61	Z&uuml;rich	17.08.1988
577	9.97	+0.6	Carl Lewis	USA	01.07.61	Seoul	24.09.1988
577	9.97	+1.1	Linford Christie	GBR	02.04.60	Seoul	24.09.1988
577	9.97	+1.0	Raymond Stewart	JAM	18.03.65	Waco	20.05.1989
577	9.97	+1.2	Olapade Adeniken	NGR	19.08.69	Austin	04.04.1992
577	9.97	+1.7	Olapade Adeniken	NGR	19.08.69	Austin	05.06.1992
577	9.97	-1.3	Leroy Burrell	USA	21.02.67	Barcelona	01.08.1992
577	9.97	+0.9	Linford Christie	GBR	02.04.60	Stuttgart	15.08.1993
577	9.97	+0.2	Dennis Mitchell	USA	20.02.66	Linz	04.07.1994
577	9.97	+0.9	Dennis Mitchell	USA	20.02.66	Stockholm	12.07.1994
577	9.97	+1.3	Bruny Surin	CAN	12.07.67	Montr&eacute;al	15.07.1995
577	9.97	+1.0	Donovan Bailey	CAN	16.12.67	G&ouml;teborg	06.08.1995
577	9.97	+0.1	Linford Christie	GBR	02.04.60	Johannesburg	23.09.1995
577	9.97	+2.0	Michael Marsh	USA	04.08.67	Indianapolis	12.06.1997
577	9.97	+1.0	Donovan Bailey	CAN	16.12.67	Lausanne	02.07.1997
577	9.97	+1.5	Seun Ogunkoya	NGR	28.12.77	Formia	13.07.1997
577	9.97	+1.2	Frank Fredericks	NAM	02.10.67	Kingston	19.09.1997
577	9.97	+2.0	Frank Fredericks	NAM	02.10.67	Ath&iacute;nai	17.06.1998
577	9.97	0.0	Frank Fredericks	NAM	02.10.67	Roma	14.07.1998
577	9.97	+0.1	Frank Fredericks	NAM	02.10.67	Dakar	19.08.1998
577	9.97	+1.0	Ato Boldon	TTO	30.12.73	Stuttgart	06.06.1999
577	9.97	-0.1	Ato Boldon	TTO	30.12.73	Ath&iacute;nai	16.06.1999
577	9.97	+0.1	Bruny Surin	CAN	12.07.67	Ath&iacute;nai	16.06.1999
577	9.97	-0.6	Maurice Greene	USA	23.07.74	London	07.08.1999
577	9.97	+0.2	Dwain Chambers	GBR	05.04.78	Sevilla	22.08.1999
577	9.97	+0.7	Maurice Greene	USA	23.07.74	Roma	30.06.2000
577	9.97	+1.0	Francis Obikwelu	NGR	22.11.78	Lausanne	05.07.2000
577	9.97	-1.0	Obadele Thompson	BAR	30.03.76	Z&uuml;rich	11.08.2000
577	9.97	-0.3	Ato Boldon	TTO	30.12.73	Ath&iacute;nai	11.06.2001
577	9.97	-0.2	Maurice Greene	USA	23.07.74	Ath&iacute;nai	10.06.2002
577	9.97	+0.1	Maurice Greene	USA	23.07.74	Monaco	19.07.2002
577	9.97	+2.0	Jon Drummond	USA	09.09.68	Paris	14.09.2002
577	9.97	+1.3	John Capel	USA	27.11.78	Z&uuml;rich	15.08.2003
577	9.97	+1.3	Justin Gatlin	USA	10.02.82	Z&uuml;rich	15.08.2003
577	9.97	+0.6	Uchenna Emedolu	NGR	17.09.76	Abuja	12.10.2003
577	9.97	-0.3	Maurice Greene	USA	23.07.74	London	30.07.2004
577	9.97	+0.2	Francis Obikwelu	POR	22.11.78	Ath&iacute;nai	22.08.2004
577	9.97	+0.2	Maurice Greene	USA	23.07.74	Ath&iacute;nai	22.08.2004
577	9.97	+1.5	Justin Gatlin	USA	10.02.82	Yokohama	23.09.2004
577	9.97	+0.2	Tyson Gay	USA	09.08.82	Stockholm	25.07.2006
577	9.97	+1.0	Leonard Scott	USA	19.01.80	Z&uuml;rich	18.08.2006
577	9.97	+0.5	Asafa Powell	JAM	23.11.82	Beograd	29.05.2007
577	9.97	-1.1	Tyson Gay	USA	09.08.82	Indianapolis	22.06.2007
577	9.97	+1.9	Richard Thompson	TTO	07.06.85	Fayetteville	31.05.2008
577	9.97	-0.1	Asafa Powell	JAM	23.11.82	Kingston	28.06.2008
577	9.97	-0.5	Marc Burns	TTO	07.01.83	London	25.07.2008
577	9.97	-0.1	Marc Burns	TTO	07.01.83	Beijing	16.08.2008
577	9.97	0.0	Michael Frater	JAM	06.10.82	Beijing	16.08.2008
577	9.97	-0.1	Churandy Martina	AHO	03.07.84	Hengelo	01.06.2009
577	9.97	-0.2	Asafa Powell	JAM	23.11.82	Kingston	27.06.2009
577	9.97	+0.4	Daniel Bailey	ANT	09.09.86	Roma	10.07.2009
577	9.97	+0.6	Mike Rodgers	USA	24.04.85	Zagreb	31.08.2009
577	9.97	0.0	Usain Bolt	JAM	21.08.86	Stockholm	06.08.2010
577	9.97	+0.9	Christophe Lemaitre	FRA	11.06.90	Rieti	29.08.2010
577	9.97	+2.0	Ngonidzashe Makusha	ZIM	11.03.87	Durham	23.04.2011
577	9.97	-0.2	Steve Mullings	JAM	29.11.82	Ostrava	31.05.2011
577	9.97	+1.3	Justin Gatlin	USA	10.02.82	Eugene	04.06.2011
577	9.97	+1.3	Rakieem Salaam	USA	05.04.90	Des Moines	10.06.2011
577	9.97	+0.5	Daniel Bailey	ANT	09.09.86	Strasbourg	12.06.2011
577	9.97	+0.6	Yohan Blake	JAM	26.12.89	Kingston	24.06.2011
577	9.97	+0.5	Nickel Ashmeade	JAM	07.04.90	Orlando	26.05.2012
577	9.97	+0.7	Justin Gatlin	USA	10.02.82	London	04.08.2012
577	9.97	+1.4	Ryan Bailey	USA	13.04.89	Z&uuml;rich	30.08.2012
577	9.97	+0.3	Kemar Bailey-Cole	JAM	10.01.92	Bruxelles	07.09.2012
577	9.97	+1.2	Justin Gatlin	USA	10.02.82	Ad-Dawhah	10.05.2013
577	9.97	+1.9	Dentarius Locke	USA	12.12.89	Eugene	05.06.2013
577	9.97	-0.5	Nesta Carter	JAM	10.11.85	Kingston	21.06.2013
577	9.97	+2.0	Kim Collins	SKN	05.04.76	Lausanne	04.07.2013
577	9.97	-0.2	Nesta Carter	JAM	10.11.85	Moskva	11.08.2013
577	9.97	+0.4	James Dasaolu	GBR	05.09.87	Moskva	11.08.2013
577	9.97	+0.1	Mike Rodgers	USA	24.04.85	Zagreb	03.09.2013
577	9.97	+1.8	Trayvon Bromell	USA	10.07.95	Eugene	13.06.2014
577	9.97	+0.3	Nickel Ashmeade	JAM	07.04.90	Glasgow	11.07.2014
577	9.97	+0.3	Mike Rodgers	USA	24.04.85	Glasgow	11.07.2014
577	9.97	+0.6	Andre De Grasse	CAN	10.11.94	Westwood	17.05.2015
577	9.97	+1.1	Femi Ogunode	QAT	31.01.91	Wuhan	03.06.2015
577	9.97	+1.0	Marvin Bracy	USA	15.12.93	Birmingham	07.06.2015
577	9.97	+2.0	Adam Gemili	GBR	06.10.93	Birmingham	07.06.2015
577	9.97	+2.0	Mike Rodgers	USA	24.04.85	Birmingham	07.06.2015
577	9.97	0.0	Mike Rodgers	USA	24.04.85	Eugene	26.06.2015
577	9.97	+0.9	Kemar Bailey-Cole	JAM	10.01.92	Kingston	26.06.2015
